SMILES,Retention Time
Cn1nc(C(=O)N2C[C@@H]3C[C@H](NC(=O)c4cccs4)[C@H]2C3)c2ccccc21,12.965
CN(C)c1cccc(C(O)=NCC2CCN(C(=O)Oc3ccccc3)CC2)c1,12.053333333333335
Cc1ccc(NC(=O)Cn2nc(N(C)C)c3ccccc3c2=O)cc1,14.28
OC(=NCc1cccc(F)c1)[C@H]1CCCN(c2nnc3c(Cl)cccn23)C1,11.686666666666667
CCCOc1nc2ccccc2nc1N1CCC[C@@H](C(O)=Nc2cc(C)cc(C)c2)C1,23.175
O=C(C1=CN(c2ccc(Br)cc2)c2cc(Cl)ccc2S1(=O)=O)N1CCOCC1,15.4
Cc1cccn2cc(C(O)=NCc3cc(F)cc(F)c3)nc12,11.125
CCCN1CCN(C(=O)c2ccc(C[S@](=O)c3ccccc3Cl)o2)CC1,9.889999999999999
CC(C)S(=O)(=O)c1cccc(C(O)=Nc2nc(-c3cc([N+](=O)[O-])cs3)cs2)c1,15.235000000000001
O=c1cc(OCC2CC2)c(C(O)=NCc2ccccn2)c2n1CCCCC2,9.775
Cn1nccc1C(=O)N1CCC(c2nc(-c3ccc(F)cc3)no2)CC1,13.523333333333333
Cc1ccsc1C(=O)Nc1ccc(Cn2cncn2)cc1,11.585
COc1ccc(OC)c(N=C(O)c2cn3c(n2)CSCC3)c1,12.788333333333332
COc1ccccc1CN=C(O)[C@H]1CCCN(S(=O)(=O)c2cc(-c3noc(C)n3)cs2)C1,14.858333333333333
O=C(NC1CCCCC1)c1nc(-c2cn(-c3ccc(Cl)cc3)nn2)no1,17.113333333333333
CCOc1ccc(-c2nnc3ccc(S[C@H](C(C)=O)C(=O)N(C)C)nn23)cc1,11.086666666666668
CCN1C(=O)c2cccnc2Sc2cc(N=C(O)CCc3ccccc3OC)ccc21,14.514999999999999
COc1cccc(CN=C(O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(cc2C)NC(=O)[C@@H](C)O3)c1,13.125
COc1ccc(-c2cn3c(CC(=O)N4CCN(c5ccccc5)CC4)csc3n2)cc1OC,12.175
Cc1ccc(CN2CCN(CC(O)=Nc3cccc(C(F)(F)F)c3)C(=O)C2=O)cc1,15.651666666666667
CCCCNc1cc(C)nc2nc(-c3ccc(C(C)(C)C)cc3)nn12,18.30666666666667
COc1cc(OC)cc(-c2nnc(Cc3nc(-c4ccc(C)cc4)no3)o2)c1,17.933333333333334
CN1N=C/C(=C/NC(=N)O)C1=O,10.016666666666667
CC[C@@H](C(O)=NCCCN1CCN(CC)CC1)n1c2ccccc2c2cnn(C)c(=O)c21,9.895000000000001
CN(C)C(=O)c1cccc(C(=O)N(C)C)n1,9.016666666666667
CCC(O)=Nc1cc2c(cc1Sc1ccc(C)cc1)n(C)c(=O)n2C,14.878333333333334
O=C(C1=NN(Cc2ccccc2)c2cc(Cl)ccc2S1(=O)=O)N1CCOCC1,14.4
Cc1cc(NS(=O)(=O)c2ccc3c(c2)C(=O)N(C)c2ncccc2O3)ccc1F,15.848333333333333
CCCN=C(O)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1,11.731666666666666
CCOc1ccc(NC(=O)N2CCC(n3cnc4cc(F)ccc4c3=O)CC2)cc1,13.281666666666666
CC1=C(c2ccccc2)S(=O)(=O)N=C1N1CCCN(C(=O)C2CCCCC2)CC1,14.468333333333334
CC(C)CC(O)=Nc1ccc(-n2cnc(C(O)=NC3CC3)c2)nc1,11.131666666666666
CCCN(C[C@@H]1CCOC1)C(O)=NCc1ccc(C)cc1,13.270000000000001
O=c1n(Cc2cccc(F)c2)nc2c(S(=O)(=O)N3CCCCC3)cccn12,14.531666666666666
Cc1cc(N2CCC(C)CC2)n2ncnc2n1,13.163333333333332
C=CCn1c(=O)c2ccccc2n(Cc2nc(-c3ccc(OC(C)C)cc3)no2)c1=O,18.851666666666667
CCOC(=O)CN=C(O)N1CCC[C@H]1c1ccc(Cl)cc1,13.243333333333334
Sc1cc(N2CCSCC2)ncn1,10.035
COc1ncc(C(O)=Nc2ccccc2)c(C)n1,11.626666666666667
CC(C)n1c(N2CCCN(C(=O)COc3ccccc3)CC2)cc(=O)n(C(C)C)c1=O,14.043333333333333
Cc1cccc(CN=C(O)CC2CCN(C(=O)c3[nH]c(C)c(C(=O)OC(C)C)c3C)CC2)c1,14.658333333333333
c1ccc(-c2ccc3c(c2)NCCN3)cc1,10.836666666666668
O=c1ccn(-c2cccc(F)c2)nc1-c1nc(-c2cccc(F)c2)no1,15.108333333333333
Cc1ccc(-c2csc(N=C(O)CN3C(=O)c4ccccc4C3=O)n2)o1,14.203333333333335
CCc1cc(C(=O)NC2CC2)nc2cc(-c3cccs3)nn12,16.83
O=S(=O)(N[C@@H]1CN=C(O)C1)c1ccc(Br)s1,10.496666666666666
CCCN1C(=O)COc2ccc(-c3noc(COc4cccc(C)c4)n3)cc21,19.53666666666667
CCOc1ccc(N2C[C@@H](c3n[nH]c(=NC(=O)c4ccc(Cl)cc4)o3)CC2=O)cc1,13.388333333333332
CC(O)=NCC(=O)N1CC[C@@]2(C1)NCc1ccccc1NC2=NCc1ccccc1,9.556666666666667
CC(C)CN1CCn2cc(S(=O)(=O)NCc3ccccc3F)cc2C1=O,13.206666666666667
CCOc1ccc(CN=C(O)CCc2c(-c3ccc(Br)cc3)nc3ccccn23)cc1,11.946666666666665
O=C(c1nc(C(O)=NCc2ccc(F)cc2F)cs1)N1CCCC1,13.25
CN(C)C(=O)c1ccc2oc(CN3CCN(C(O)=NC4CCCCC4)CC3)nc2c1,10.231666666666666
Cc1ccc(C)c(N2CCN(c3ccnc(SCC(=O)Nc4ccc(Cl)cc4)n3)CC2)c1,16.118333333333332
COc1cc(OC)c(NC(O)=N[C@H]2CCN(c3ccc(F)c(C)c3)C2=O)cc1Cl,14.803333333333335
O=C1CC(c2cccs2)=Nc2ccccc2N1CC(O)=NC1CCCCC1,14.731666666666666
Cn1c2ccccc2nc1[C@H]1CC[C@@H](CN=C(O)Cn2c(=O)oc3ccccc32)CC1,9.433333333333334
CCCc1ccc(S(=O)(=O)N2CCC3(CC2)CN(C)C[C@H]3c2nnc(CC)o2)cc1,11.525
Cc1cccc(CN=C(O)C2CCN(CCc3cn(C)c4ncccc34)CC2)c1,10.435
CC(O)=Nc1ccc(NC(=O)CCNc2c(-c3ccc(F)cc3)nc3cnccn23)cc1,10.508333333333333
Cc1ccc(N=C(O)N2CCC[C@@](C)(C(O)=NCc3ccccc3)C2)cc1F,15.745000000000001
Cn1c(N2CCN(C(=O)c3c(F)cccc3F)CC2)cc(=O)n(C)c1=O,10.805
CCOc1ccccc1N1C(=O)C[C@@H](N2CCC(C(=N)O)CC2)C1=O,9.811666666666667
CC(C)CCNC(=O)c1nnc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)o1,17.19333333333333
CCOC(=O)c1nc2onc(CC)c2c(=NCCc2ccc(C)cc2)[nH]1,17.965
CNC(=O)c1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(F)c(Cl)c4)ccc3n2C)cc1,11.231666666666666
COc1cc(N=C(O)Cn2c(=O)nc(N3CCC(C)CC3)c3ccccc32)cc(OC)c1,13.3
Cn1nc(-c2nc(C3CC3)no2)c2c1CCN(C(=O)Nc1ccc(C(F)(F)F)cc1)C2,15.976666666666667
Cc1ccc(C(O)=NCCCN2CCCC2)cc1N=C(O)C1=CSCCO1,9.925
Cn1nc(CN=C(O)c2ccsc2)c2ccccc21,12.245000000000001
Cc1ccc(N=C(O)Cn2c(C)cc(-c3nnc(C)o3)c2C)c(C)c1,13.371666666666666
Cc1nnc(N2CCC(C(O)=NCCN(C)C)CC2)c2nn(-c3ccc(Cl)cc3)c(C)c12,9.773333333333333
COc1cc(-c2nc3ncccn3c2NCc2ccc(C)cc2)cc(OC)c1OC,12.441666666666666
O=C1CN(S(=O)(=O)c2ccccc2C(F)(F)F)CC2(CCCCC2)N1C1CCCC1,20.451666666666664
CC(C)n1c(CCNC(=O)c2ccc(Cl)cc2)nc2cccnc21,11.741666666666667
COc1ccc(N2CCN(c3nc(C(O)=NCCN4CCCCC4)cs3)CC2)cc1,10.706666666666667
O=c1c(Nc2ccc(F)c(Cl)c2)nc2ccncc2n1Cc1ccccc1,13.846666666666666
NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc3onc(C(=O)N4CCCCC4)c3c2)cc1,13.038333333333332
Cn1c(N2CCC(C(=O)N3CCN(c4ccccn4)CC3)CC2)cc(=O)n(C)c1=O,9.631666666666666
c1ccc(-c2nc(C3CC3)no2)c(O[C@@H]2CCNC2)c1,9.808333333333334
O=c1c2sccc2n(Cc2nc(-c3ccc(Br)cc3)no2)c(=O)n1-c1cccc(F)c1,17.845000000000002
CN1C(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2Oc2cccnc21,14.375
CCn1nc(C)c(CCN=C(O)c2cc3c(=O)n(Cc4cccnc4)ccc3nc2C)c1C,9.378333333333334
OC(=Nc1cccc(-c2ccc(N3CCOCC3)nn2)c1)Nc1ccc2c(c1)OCCO2,10.985000000000001
COCCN=C(O)N1CCCC[C@@H]1c1nncn1Cc1ccccc1,8.978333333333333
OC(=Nc1ccc2c(c1)OCCO2)N1CC[C@@H](Cc2nc(-c3ccncc3)n[nH]2)C1,9.675
Cc1nc(C(O)=Nc2cccc(F)c2)c(C)n1C1CCN(S(C)(=O)=O)CC1,11.763333333333332
CN(C)CCN=C(O)CN1C(=O)CN(C(O)=NCc2ccccc2)c2ccccc21,10.103333333333333
CN1C(=O)C2(CCN(C(=O)c3cccs3)CC2)N=C1O,9.346666666666666
CCCc1nc(-c2c(C)cc(C)nc2N=C(O)c2ccccc2C(F)(F)F)no1,15.848333333333333
CC(=O)c1cccc(N=C(O)N2CCN(Cc3ccccc3)c3ncccc32)c1,12.208333333333334
CCC(O)=Nc1cc(C(O)=NCc2ccc(N3CCN(C)CC3)cc2)c2ccc(C)nc2c1,1.4283333333333335
Cc1nn([C@@H](C)C(O)=NCCCN2CCN(C)CC2)c(=O)c2c1sc1ccccc12,9.873333333333333
CSc1cccc(N2C(=O)[C@@H]3[C@@H](N=NN3Cc3nc(-c4ccccc4)no3)C2=O)c1,16.54
CCN1c2ccccc2C(O)=NC12CCN(C(=O)c1cccc(F)c1)CC2,12.371666666666666
CC(C)n1c(=O)sc2cc(S(=O)(=O)N3CCC(C(O)=NCCc4ccccc4)CC3)ccc21,16.418333333333333
Cc1noc(C2(N=C(O)c3ccccn3)CCCCC2)n1,12.761666666666667
Cc1csc(-c2cc(S(=O)(=O)NCc3cccs3)c(C)n2C)n1,15.391666666666667
COc1ccccc1N1CCN(c2cc(SCC(O)=Nc3cccc(C)c3C)ncn2)CC1,17.223333333333336
Cn1c(C2CCN(C(O)=Nc3ccc(F)cc3F)CC2)cc(=O)n2nccc12,10.786666666666667
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(C2CC2)n2nccc2n1,14.104999999999999
Cn1cccc1C(=O)N1CCC2(CC1)N=C(O)N(Cc1ccc(Cl)cc1)C2=O,13.620000000000001
CN(C)CCN=C(O)c1ccc2ccnc(N3CCN(C(=O)c4ccco4)CC3)c2c1,9.281666666666666
COCc1nc2cccnc2n1C1CCN(C(O)=Nc2cc(OC)c(OC)c(OC)c2)CC1,10.978333333333333
CCc1ccc(NC(=O)Cn2nc3nc(N4CCCC4)ccn3c2=O)cc1,11.301666666666668
CCn1nc(N2CCC[C@@H](N)C2)ccc1=O,8.283333333333333
O=C1c2cccnc2Sc2ccccc2N1CC(O)=NCCc1c[nH]c2ccccc12,12.876666666666667
CN=C(O)c1cn(-c2ccc(SCC(O)=NCc3ccc4c(c3)OCO4)nn2)cn1,10.691666666666666
CC(C)(C)C(O)=N[C@H]1CCN(C(=O)c2ccccc2)C1,11.273333333333333
Cc1cccc(N=C(O)Cn2c(=O)n(-c3ccccc3)c3ncccc32)c1C,13.863333333333333
C[C@H](CN=C(O)CN1C(=O)[C@@H]2CCCCN2c2ccc(S(=O)(=O)N(C)C)cc21)c1ccccc1,15.721666666666666
COc1ccc(-c2nc3cnccn3c2Nc2ccc(C(=O)NC3CCCCC3)cc2)cc1,13.293333333333333
CCOc1ccc(-c2noc(Cn3nc(-c4ccccc4F)ccc3=O)n2)cc1,17.505
Cc1ncsc1CN1CC[C@@H]2CN(Cc3ccccc3)[C@@H]2C1,9.131666666666666
CC(C)CN=C(O)CCc1nc2ccccc2n(CC(O)=NCCCc2ccccc2)c1=O,13.905
O=S(=O)(Cc1ccc(F)cc1)N1CCC(C(O)=NC2CC2)CC1,15.481666666666666
CC1CCN(c2cc(-n3cnc(C(O)=NCc4ccc5c(c4)OCO5)c3)ncn2)CC1,16.063333333333333
O=c1c2oc3ccccc3c2ncn1Cc1nc(-c2ccc(OC(F)(F)F)cc2)no1,17.558333333333334
O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2cc(-c3cccnc3)[nH]n2)CC1,10.436666666666667
Clc1ccccc1N1CCN(Cc2nnc(-c3ccccc3)o2)CC1,12.798333333333334
COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,11.254999999999999
CC(C)c1cc([C@@H]2CCCN2C(=O)c2cccs2)no1,14.361666666666668
CCc1nc(-c2ccc(-c3noc(CNS(=O)(=O)c4ccccc4)n3)cc2)cs1,17.055
COCCCN=C(O)Cc1csc(SCc2ccc(Br)cc2)n1,13.835
COc1ccc(OC)c(N=C(O)N(C)CCc2noc(COc3ccccc3)n2)c1,15.603333333333333
CC(C)Cc1cc(-c2nn3c(-c4cccc(F)c4)nnc3s2)n[nH]1,16.556666666666665
Cc1cc(C)cc(N=C(O)Cn2nc3n(c2=O)CCCC3)c1,11.233333333333333
CCCn1cc(S(=O)(=O)Nc2ccc(C)cc2)c2cccnc21,15.621666666666666
O=C(Cn1cccc1-c1nnc(-c2ccccc2)o1)N1CCC2(CC1)OCCO2,13.895000000000001
Cn1nc2n(c1=O)CC[C@@H](NC(=O)c1cc(C3CC3)[nH]n1)CC2,9.770000000000001
Cc1ccc2ncn(C3CCN(S(=O)(=O)c4cccc(Cl)c4)CC3)c(=O)c2c1,16.043333333333333
C[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(O)=NCc4ccc(Cl)cc4)CC3)cc2N=C1O,14.108333333333333
COc1ccc(C)cc1N=C(O)N1CCC2(CC1)N=C(O)c1ccccc1N2C,13.451666666666666
COc1ccccc1-c1nc(C2CCN(C(=O)c3cccc4[nH]ccc34)CC2)no1,10.860000000000001
O=C(COc1ccccc1)N1CC(n2cc(COCC3CC3)nn2)C1,11.955
O=C(C1CCC1)N1C[C@@H](Oc2cccnc2)C[C@H]1C(O)=NC1CC1,9.283333333333333
CN(CCc1noc(C2CN(C(=O)c3ccsc3)C2)n1)C(=O)C1CC1,10.776666666666667
Cc1ccc2c(c1)N(Cc1ccccc1)N=C(C(=O)N1CCC(C)CC1)S2(=O)=O,18.029999999999998
CC[C@H]1CN(C(=O)N2CCC(C(O)=NCCCN3CCCCCC3)CC2)c2ccccc2O1,11.056666666666667
Cc1cccc(NS(=O)(=O)c2c[nH]c3ncccc23)c1C,12.7
Cc1ccc(F)cc1N=C(O)Cn1nc2cc(-c3ccccn3)nc(C)n2c1=O,12.783333333333333
Cc1nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c(C)c1CC(=O)N1CCOCC1,13.861666666666668
COc1ncccc1C(=O)NCc1nnc(C)o1,9.648333333333333
Cn1nc(-c2nnc(-c3ccccc3F)o2)c2c1CCN(S(=O)(=O)c1ccc(Cl)s1)C2,16.904999999999998
CC1(C(O)=NCc2ccc3c(c2)OCO3)CCN(C(=O)/C=C/c2ccccc2)CC1,13.611666666666668
CN(C)c1cnc(-n2cc(NC(=O)c3ccc(C#N)cc3)cn2)nc1,11.936666666666667
Cc1oc(-c2cccc(Cl)c2)nc1Cn1nnc(-c2nc(-c3ccccc3)no2)c1C,22.01833333333333
CCC(CC)C(O)=Nc1nc(-c2ccc3c(c2)N=C(O)[C@H](C)O3)c(C)s1,15.368333333333334
Oc1cccc(-c2nc3cnc(Br)cn3c2Nc2ccc3c(c2)OCO3)c1,13.104999999999999
CCCN1CCN(C(=O)Cc2ccc3nc(N=C(C)O)sc3c2)CC1,9.636666666666667
OC(Cc1csc(N=C(O)c2ccsc2)n1)=NCc1nc2ccccc2[nH]1,9.548333333333334
CSc1cccc(N=C(O)C2CCN(S(=O)(=O)c3ccc(-c4noc(C5CC5)n4)cc3)CC2)c1,18.305
COc1ccc(Cl)cc1C(=O)N1CCN(c2ccc(-c3nc(C)cs3)cn2)CC1,15.145000000000001
Cc1cccc(OCCc2noc([C@@H]3CCN(S(=O)(=O)N(C)C)C3)n2)c1,16.293333333333333
O=C(Cc1nnc(-c2ccccc2)o1)N1CCSCC1,11.633333333333333
OC(CSc1cc(N2CCCC2)ncn1)=NCc1cccs1,10.014999999999999
OC(=NCc1ccc(Cl)cc1)c1cn2c(n1)CCCC2,10.353333333333333
Cn1nc(CN2CCOCC2)c2c1CCN(C(=O)c1cn[nH]c1)C2,1.43
Cc1nc(CCN=C(O)C2CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)cs1,12.073333333333332
Cn1nccc1-c1cccc(-c2noc(CN=C(O)c3ccccc3)n2)c1,13.291666666666666
CC(C)Oc1ccc(-c2noc(CN3N=N[C@H]4C(=O)N(c5ccc(F)c(F)c5)C(=O)[C@H]43)n2)cc1,18.56833333333333
COc1ccc([C@H](CC(O)=NCCN2CCCC2)N2Cc3ccccc3C2=O)cc1OC,10.143333333333334
CN(C)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(s2)CCc2ccccc2-3)cc1,18.473333333333336
OC(=N[C@@H]1COc2ccccc2C1)N1CCN(c2ccccn2)CC1,10.275
Cc1cnn(Cc2nc(-c3ccc(N=C(O)c4ccco4)cc3)oc2C)c1,13.43
CCOCCCN=C(O)[C@@H]1CCCN(c2nnc(C)c3c(C)n(-c4ccc(Cl)cc4)nc23)C1,11.466666666666667
O=S(=O)(Cc1ccccc1Cl)N1CCc2nc(-c3ccc(Cl)cc3)ncc2C1,20.404999999999998
O=C(O)c1cn(-c2cccc(F)c2)c2c1N=C(O)C[C@@H]2c1ccc2c(c1)OCO2,12.946666666666665
CCOC(=O)c1[nH]c(C)c(C(=O)N2CCC(CC(O)=NC3CCCCC3)CC2)c1C,11.988333333333333
C[C@]12C=C[C@H](O1)[C@@H]1C(=O)N(c3ccc(N4CCOCC4)cc3)C(=O)[C@@H]12,11.03
CC(C)C(=O)N1CCc2cc(CNC(=O)c3ccnn3C)ccc21,11.803333333333335
C[C@@H]1CCCCN1Cc1nc(-c2ccc(N(C)Cc3ccccc3)nc2)no1,15.206666666666667
Cn1nccc1-c1cccc(-c2noc(-c3ccnc(Cl)c3)n2)c1,17.45
CCOCCCNC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O,11.775
CCN(C(=O)c1cccc(OC)c1)c1nc(-c2ccccc2)cs1,21.226666666666667
COC(=O)c1ccc(Cn2cnc3c(Cl)ncnc32)cc1,13.168333333333333
Cc1ccc(-n2nc(N3CCCN(S(=O)(=O)c4ccccc4)CC3)ccc2=O)cc1C,15.786666666666667
C[C@H]1CC[C@H](C(=O)Nc2ccc(-c3nnc4n3CCCC4)cc2)CC1,12.233333333333333
Cc1cc(-n2nnc(C(=O)N3CCC4(CC3)OCCO4)c2-c2ccncc2)ccc1F,11.913333333333332
O=S(=O)(c1ccc(F)cc1F)N1CCC(CN2CCCCCC2)CC1,10.803333333333335
Cn1c(C(=O)NCCc2c[nH]c3ccccc23)cc2c(-c3cccs3)nn(-c3ccccc3)c21,16.156666666666666
Cc1ccc(-c2noc(-c3cccc(S(=O)(=O)Nc4ccc(C#N)cc4)c3)n2)cc1,19.040000000000003
Cc1ccc(CN=c2ccc(-c3nc(-c4ccc(F)cc4)no3)c[nH]2)cc1,20.851666666666667
C[C@H]1Cn2cc(C(O)=NCCN3CCN(C)CC3)c(=O)c3c(Cl)ccc(c32)O1,9.836666666666668
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,11.101666666666667
CCc1cccc(N=C(O)Cc2cn3cc(F)ccc3n2)c1,10.628333333333334
CC1(C)C(=O)N(CC(=O)Nc2ccc(F)cc2)c2ccccc21,14.431666666666667
Cc1nc2cc(N3CCC[C@@H](C(O)=NCc4ccccc4)C3)cnc2nc1C,11.746666666666666
CCOc1ccc(-n2ccn3cc(-c4ccc(Br)cc4)nc3c2=O)cc1,15.901666666666667
